offer_amount,decision_time_s,mean_hr,hr_std,rmssd,sdnn,pnn50,mean_gsr,max_gsr,gsr_std,mean_eeg_af7,mean_eeg_af8,participant_id,label
-0.10320762373885373,-0.0003119714927379391,-0.019886384110395738,-0.03209943569218012,-0.01613758601997688,-0.02982152242693701,-0.015112093453899434,-0.004492049700093048,0.015476645597846072,-0.012422690846779005,-0.003878801192422543,-0.0037996319147168833,P004,0
0.4060880132317834,0.004667800141214684,0.005951776628603511,0.023877833555252435,-0.008495375162601704,0.005171148684439686,-0.0067260111513860465,0.0121959750629685,0.015082140618437734,-0.0015283021984942025,0.01592037044592871,0.009393058661544273,P004,1
0.400637417805774,0.013267360982899845,0.01072381018627766,0.0007688685233006254,-0.008626245678897249,-0.015461418810809846,0.0012908101504763181,0.015649759667030593,0.010252477191465914,-0.0031141266443228234,1.779826052370481e-05,0.0025145914698896377,P004,1
-0.17282007983521908,-0.013099695158689428,-0.00830891701107248,-0.01441752171758708,-0.014536573310942913,-0.009223928639312363,-0.008015123584573302,-0.005989812626648927,0.005627384006311331,-0.0129575666146593,-0.009098267429908446,-0.0010012088808252883,P004,0
-0.1794162258362121,-0.006011171015416039,-0.012303934445026244,-0.011387069256852556,-0.00791095294734987,-0.003724073354169377,-0.006788054325170378,-0.004870951129669265,0.005319573867109284,-0.00877365214873862,-0.007202784473702195,-0.011137992770636629,P004,0
-0.1706447502003357,0.015427023885786184,-0.016327081122108213,-0.008720615537822596,-0.017792283510971174,-0.005290649788003065,-0.012146764903809526,-0.006135987756897521,0.004358433850484289,-0.013649835565502144,-0.0025246899469493654,-0.011197175099005108,P004,0
0.39701461718395875,0.012773093552641512,-0.00785548330961774,-0.002955504066630965,-0.006272688428362016,-0.006080916790324409,-0.0008663810801408545,0.008571672865673462,0.016854687484124043,-0.00017690875893094926,0.02161661670252215,0.01713975043062419,P004,1
0.4120018656478351,0.0008142622869854677,-0.00298993931203313,-0.004474481660327001,-0.007251914406879223,-0.0012890222399619233,-0.0001728811353132187,0.016416005053451956,0.02327253962605482,-0.0029993559471222396,0.01347752955625765,0.009756965822407437,P004,1
-0.08395435758720851,0.0071536655554155,-0.006876297465532843,-0.007125599605933531,-0.007760202723238763,-0.021619956900758554,-0.005311695031650743,0.03184944618387817,0.05215737953976714,0.024392379899927617,0.04266623980256554,-0.01080657076317948,P004,1
0.39469286949097293,0.018967174876161154,-0.0008091353115105449,0.029710675167916634,-0.003800209557994094,0.023791376722147105,-0.002646293008092471,0.0023689471020588828,0.003836299719296221,0.016100210960030382,0.02122874931592378,0.010210692266036858,P004,1
-0.1789431677558241,-0.013307684170376888,-0.008805866910461192,-0.0017842070432379843,-0.012002077016768453,-0.0003578532279789215,-0.007112150705597742,-0.0027899729313503483,0.0025318224346847274,-0.010418414982359537,-0.010080459910386707,-0.004616857514520234,P004,0
0.4133490209114825,0.000502484782373358,-0.006152183952735868,0.008687404209558736,0.0037307695023628185,0.01771256265201373,0.022017043177675076,0.0005244864847554709,0.003816576718054421,-0.002594065342373142,0.012789831013651564,0.008797138705313045,P004,1
-0.18543614194422844,-0.016564303799259505,-0.0034982387386662595,0.017367998187910415,-0.008666224403714295,0.006509846140761511,-0.007478741593968152,-0.0043397755267506,0.001189225006419292,-0.0030064047464293253,-0.007457001872535329,0.006033234017195355,P004,0
-0.10549854303681058,-0.0026302131874217593,-0.013507911624492408,-0.014702204986679134,-0.009535563061035646,-0.025634234822427972,-0.011424044406430767,-0.002467176226673473,0.0027134365441270347,0.01014882882418533,-0.01062308232912983,-0.016388316001393833,P004,0
-0.16736902171705878,-0.014328770309384708,-0.011510093669221533,-0.006823994388287247,0.0016366116827157384,-0.02193890692660716,-0.00899177673345548,-0.0009465991612159997,-0.010537782241408422,-0.0027702062045136698,0.0019964258131949463,-0.011775993067931267,P005,0
0.403282024350483,0.013650822666932072,0.007207695810711812,-0.001057101811238681,0.024611010119497224,-0.019698874649384378,0.004679764162119682,-0.0012228221074110479,0.00963674990725849,0.009314085740243172,0.01307738583855098,0.011416063531714826,P005,1
-0.16819127709914028,-0.005937893067311961,-0.014704871176763844,-0.02047890329085931,-0.013342665192885761,-0.02323692997179023,-0.011188259134360123,-0.003032452280058351,0.004635406362649519,0.008763655194798048,-0.0016304738808685215,-0.015914256252381166,P005,0
0.4131081720646762,0.005213838175950514,0.006278006245838697,-0.01773633518769202,0.02399932666357927,-0.013642591495317902,-0.013063231374962925,0.0030201173438399566,0.008284402367098664,0.011713098252494092,0.0035730791121750373,-0.0032251376710064504,P005,1
-0.1092790940485429,-0.0014619735732594563,-0.010858885609286517,-0.026480986131537064,0.002009240774623322,-0.030686546794913738,-0.017181858791900595,-0.002978938691558142,0.0035435922154647415,-0.0006339440104966343,0.0017331531598756555,-0.014257535731667303,P005,0
