student_id,sample_number,sensor_name,timestamp,is_exito,acc_x_filtered,acc_y_filtered,acc_z_filtered,gyro_x_filtered,gyro_y_filtered,gyro_z_filtered,quat_w,quat_x,quat_y,quat_z
Edgar,1,Antebrazo,1.24,0,0.2037260517334314,-0.9053487244164088,-0.13807984631023432,41.16990078161415,-24.37497139647269,40.965968632589366,0.45644924,-0.71053052,-0.51218808,0.15640943
Edgar,1,Antebrazo,1.25,0,0.25614294223603,-0.8838460538786561,-0.12799111567266583,36.40657667018549,-26.079791904982304,40.02493379514627,0.45204607,-0.71318728,-0.51247209,0.15617491
Edgar,1,Antebrazo,1.26,0,0.2699818426983689,-0.8664900139766425,-0.1278091451810427,33.941168980804676,-33.15436096369085,39.071276357882,0.44758421,-0.71626562,-0.51217109,0.15592557
Edgar,1,Antebrazo,1.27,0,0.24395338350323453,-0.855688618534482,-0.13098080301722706,33.354187203124674,-42.696330829447405,37.31778496499971,0.43218362,-0.7199626,-0.51770312,0.16387451
Edgar,1,Antebrazo,1.28,0,0.1920402006789053,-0.8480580047094272,-0.13262620159817973,33.81317768955745,-51.515459295033594,34.34580510414311,0.42772546,-0.72395545,-0.51578993,0.1640128
Edgar,1,Antebrazo,1.29,0,0.13281151182728804,-0.841648568235097,-0.13233504932029708,34.57408605723959,-57.56879533419341,30.37995414885816,0.42335832,-0.728073,-0.51345414,0.1644454
Edgar,1,Antebrazo,1.3,0,0.07930722963473871,-0.8403578968678744,-0.1326725081269462,35.076901009506805,-60.466232774781965,26.18826246707333,0.41917309,-0.73211825,-0.51088786,0.16519848
Edgar,1,Antebrazo,1.31,0,0.03594537941473927,-0.8510543253460705,-0.13515572951508692,34.75816375344536,-60.86328748209869,22.677734459321815,0.41518074,-0.736036,-0.50819647,0.16616984
Edgar,1,Antebrazo,1.32,0,0.0027044354330091305,-0.8761868597739828,-0.1374501473209727,32.94959965958056,-59.36861087052354,20.45728478746743,0.39378038,-0.74467981,-0.51537073,0.15742368
Edgar,1,Antebrazo,1.33,0,-0.018909025169492954,-0.9088468198448756,-0.1343854618316169,29.103268118631537,-55.89541934939073,19.635870787652127,0.39009595,-0.74820429,-0.51278472,0.15832694
Edgar,1,Antebrazo,1.34,0,-0.02440706519116002,-0.9351372963831469,-0.12205836293360445,23.237084975353103,-49.96025758483865,19.923342185677807,0.38681147,-0.7514835,-0.51031059,0.15884809
Edgar,1,Antebrazo,1.35,0,-0.010862935729191427,-0.9424774581997165,-0.1015404983322431,16.230033228069445,-41.61992288144201,20.883092050158925,0.38411397,-0.75433528,-0.50813651,0.15884665
