student_id,sample_number,is_exito,sensor_name,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
Juliet,4,0,Mano,1.66,-0.98784494,0.60107595,-0.26045811,44.77917099,-114.99706268,39.26016998,0.68427932,0.49309918,0.06047092,0.53381479
Juliet,4,0,Antebrazo,1.64,-0.89250219,0.13869753,-0.76242751,-13.02479267,-91.24078369,80.56686401,0.8125878,0.43619615,0.1347594,0.36231738
Juliet,4,0,Mano,1.67,-0.99384838,0.61904001,-0.25197029,44.30207825,-100.44753265,45.22182083,0.68655324,0.49583218,0.06782608,0.52744162
Juliet,4,0,Antebrazo,1.65,-0.97538513,0.17189744,-0.72237623,-11.30303383,-92.7909317,79.00076294,0.81503665,0.42835471,0.14295448,0.36303109
Juliet,4,0,Antebrazo,1.66,-0.98933876,0.22576481,-0.65772301,-8.99839973,-91.83364868,80.58911133,0.81296283,0.43202734,0.15215036,0.35957491
Juliet,4,0,Mano,1.68,-1.02028894,0.61342055,-0.23819636,43.6319046,-89.94031525,50.0193634,0.68869865,0.49874753,0.07419391,0.52099937
Juliet,4,0,Antebrazo,1.67,-1.00062692,0.24434352,-0.61260861,-3.99690819,-83.26621246,87.56481934,0.81110907,0.43592423,0.16076814,0.35528263
Juliet,4,0,Mano,1.69,-1.04062402,0.60047001,-0.2189813,41.30770493,-81.21819305,50.33944321,0.69065338,0.50162703,0.07982496,0.51477796
Juliet,4,0,Antebrazo,1.68,-0.99526507,0.26342952,-0.60787463,0.57816273,-75.44508362,91.35595703,0.80946702,0.43988168,0.16880523,0.35038847
Juliet,4,0,Mano,1.7,-1.02878702,0.59077626,-0.21311325,40.21923828,-75.85306549,45.04878998,0.69710988,0.49176273,0.09003363,0.51390791
Juliet,4,0,Antebrazo,1.69,-0.92561531,0.2394816,-0.59272379,7.16316175,-66.9659729,91.64949799,0.80817288,0.44361934,0.17614776,0.34500802
Juliet,4,0,Antebrazo,1.7,-0.8867892,0.25378865,-0.58928823,9.52750206,-62.28192902,85.96495819,0.81037837,0.44042695,0.17937386,0.34225139
Juliet,4,0,Mano,1.71,-0.97766703,0.59194082,-0.19406445,38.43726349,-77.59886169,36.37856293,0.6988672,0.49370968,0.09570429,0.5086022
Juliet,4,0,Antebrazo,1.71,-0.85449511,0.251744,-0.57631403,10.82576942,-62.5085907,78.40681458,0.80933481,0.44323871,0.18611766,0.33745649
Juliet,4,0,Mano,1.72,-0.92453128,0.58176917,-0.20490965,36.26744843,-87.7698822,25.18386269,0.70051759,0.49500233,0.10244671,0.50373852
Juliet,4,0,Mano,1.73,-0.90638429,0.5602271,-0.19876477,34.99232483,-99.19385529,18.15936279,0.70206386,0.495897,0.11028259,0.4990294
Juliet,4,0,Antebrazo,1.72,-0.8433134,0.26704502,-0.56104356,11.23239899,-63.17900085,74.52992249,0.80827862,0.44576207,0.19283181,0.3328633
Juliet,4,0,Antebrazo,1.73,-0.85179013,0.29524055,-0.55456489,11.93137169,-64.74344635,69.54137421,0.80722958,0.44790286,0.19957078,0.32853478
Juliet,4,0,Antebrazo,1.74,-0.85460985,0.28945342,-0.54051632,13.27616692,-69.47939301,65.59068298,0.80616897,0.44962639,0.20661953,0.32440123
Juliet,4,0,Mano,1.74,-0.88106304,0.5426867,-0.18846112,33.63670349,-106.24585724,14.73519325,0.70347154,0.4965995,0.11877498,0.49437785
Juliet,4,0,Mano,1.75,-0.85069728,0.56597865,-0.15971345,30.15504837,-112.83081055,15.39423084,0.70690274,0.49154869,0.12728421,0.49240959
Juliet,4,0,Antebrazo,1.75,-0.86416209,0.26943946,-0.53656816,13.66224861,-76.36019897,65.78981018,0.80881107,0.44386524,0.21067005,0.32315081
Juliet,4,0,Mano,1.76,-0.86989117,0.57105678,-0.15659204,24.5956459,-117.81195831,18.55889702,0.70748585,0.49276304,0.13676177,0.48779559
Juliet,4,0,Antebrazo,1.76,-0.86603934,0.28608426,-0.53945196,13.84447098,-84.23152161,65.09161377,0.80747092,0.44517928,0.21894091,0.31917253
Juliet,4,0,Mano,1.77,-0.89405578,0.56035852,-0.16097412,19.97068977,-120.48810577,21.56587791,0.70765561,0.49427873,0.14643458,0.4831863
Juliet,4,0,Antebrazo,1.77,-0.84888375,0.30722266,-0.53890771,17.23647881,-89.80196381,64.74040222,0.80614364,0.44615021,0.22765273,0.31505027
Juliet,4,0,Antebrazo,1.78,-0.83785313,0.30266136,-0.52178246,20.73588371,-96.00673676,61.81388474,0.80485302,0.44660437,0.23680431,0.31093425
Juliet,4,0,Antebrazo,1.79,-0.8465839,0.29447684,-0.48461759,22.4764328,-100.88565063,58.88879776,0.80352974,0.44664946,0.24627936,0.30690518
Juliet,4,0,Mano,1.78,-0.89995301,0.56804627,-0.16143861,18.6673336,-120.69683838,22.22414017,0.70765465,0.49582052,0.15610687,0.47855791
Juliet,4,0,Antebrazo,1.8,-0.86828023,0.30681232,-0.44712511,22.9744606,-102.849823,56.71497726,0.8042925,0.44095287,0.255797,0.30535567
Juliet,4,0,Mano,1.79,-0.89819425,0.59063971,-0.12853333,20.9941864,-123.14948273,19.79320908,0.70772547,0.49707723,0.16598716,0.4738009
Juliet,4,0,Antebrazo,1.81,-0.87735164,0.33052146,-0.41679931,22.3421402,-100.85597229,55.40351868,0.80282307,0.44072333,0.26516885,0.30153534
Juliet,4,0,Mano,1.8,-0.92176825,0.6187548,-0.11278865,27.04106522,-125.86490631,13.5089817,0.71080804,0.49176145,0.17368887,0.47196907
Juliet,4,0,Antebrazo,1.82,-0.90392154,0.35451749,-0.40803576,22.08258629,-97.32706451,54.12390518,0.80133867,0.44047251,0.27419993,0.29774934
Juliet,4,0,Mano,1.81,-0.95609534,0.61402524,-0.08969487,36.21181488,-124.06278229,7.45404243,0.71176815,0.49163592,0.18370427,0.46683306
Juliet,4,0,Mano,1.82,-0.95196205,0.60448039,-0.07409477,41.52524948,-117.65505981,4.60595369,0.71305239,0.49109671,0.19315639,0.4615961
Juliet,4,0,Mano,1.83,-0.95834261,0.6125927,-0.0611512,44.85805893,-107.06811523,4.72973204,0.71454805,0.49041444,0.20166798,0.45633841
Juliet,4,0,Antebrazo,1.83,-0.92857826,0.35992274,-0.4159874,20.74158096,-92.99932098,51.08942413,0.79984123,0.44017211,0.28279179,0.29416257
Juliet,4,0,Mano,1.84,-0.9410671,0.62046814,-0.04059885,44.98403549,-95.88510132,7.41186857,0.71604741,0.48986882,0.2091843,0.45116156
Juliet,4,0,Mano,1.85,-0.94557881,0.61330277,-0.06003549,40.86295319,-82.90225983,11.64658546,0.72074634,0.48331386,0.2106733,0.45005482
Juliet,4,0,Mano,1.86,-0.90020913,0.61031008,-0.11675958,37.30535507,-72.09465027,14.95824051,0.72183007,0.48344389,0.21618164,0.4455435
Juliet,4,0,Antebrazo,1.84,-0.95112503,0.358652,-0.42098016,20.09561348,-85.29396057,50.54521179,0.79838693,0.44003159,0.29072246,0.29057053
Juliet,4,0,Mano,1.87,-0.85924721,0.62240863,-0.14855467,38.98694611,-66.86348724,16.31256866,0.72300541,0.48361254,0.22120804,0.44096398
Juliet,4,0,Mano,1.88,-0.82722044,0.62215143,-0.1643206,43.76060486,-65.93565369,15.17096043,0.72444612,0.48356193,0.22611584,0.43613917
Juliet,4,0,Antebrazo,1.85,-0.95197588,0.37907079,-0.4482125,19.84597015,-75.62724304,47.50142288,0.79952842,0.43806419,0.29289412,0.28821391
Juliet,4,0,Mano,1.89,-0.82958263,0.61795795,-0.19566336,53.0999794,-71.67608643,10.21380138,0.72639865,0.48289281,0.23146179,0.43079585
Juliet,4,0,Antebrazo,1.86,-0.90968442,0.39410979,-0.4532176,21.30950165,-66.71841431,43.26103973,0.79851526,0.43788368,0.29915568,0.28484601
Juliet,4,0,Mano,1.9,-0.83151495,0.64492553,-0.15909885,61.79143143,-75.09703827,3.50824738,0.73186249,0.48348582,0.22244136,0.42560372
Juliet,4,0,Mano,1.91,-0.82359236,0.66674072,-0.13841562,70.50224304,-79.20317078,-2.61135316,0.73493278,0.48133385,0.22837335,0.41956791
Juliet,4,0,Mano,1.92,-0.83558369,0.64945924,-0.15792167,78.54677582,-82.14484406,-6.45544672,0.73841828,0.47865501,0.23448849,0.41308963
Juliet,4,0,Mano,1.93,-0.84116888,0.62993407,-0.15111156,82.13911438,-79.8642807,-8.25000572,0.74208665,0.47572243,0.24037009,0.40647003
Juliet,4,0,Antebrazo,1.87,-0.87707305,0.38038513,-0.45444736,23.80457878,-59.9424324,42.65468979,0.79770714,0.43772185,0.30484211,0.28130791
Juliet,4,0,Antebrazo,1.88,-0.85204637,0.38379288,-0.44632241,25.00827599,-56.94538116,40.83551407,0.7970081,0.43746403,0.31023613,0.27777147
Juliet,4,0,Mano,1.94,-0.81667149,0.65340441,-0.13701226,80.86956787,-78.89894104,-8.48710918,0.74562949,0.47276026,0.24616343,0.39992258
Juliet,4,0,Mano,1.95,-0.84064811,0.67248523,-0.12268029,77.69934845,-78.20241547,-5.80562115,0.75145704,0.47188687,0.2404806,0.3934516
Juliet,4,0,Mano,1.96,-0.85572982,0.66337657,-0.13046665,74.9259491,-77.48889923,-2.48153949,0.75451517,0.46937361,0.24613446,0.38705695
Juliet,4,0,Mano,1.97,-0.85727352,0.6824773,-0.12185641,73.63832855,-79.42828369,-1.52924728,0.75739676,0.46690443,0.25193533,0.38063011
Juliet,4,0,Antebrazo,1.89,-0.82709402,0.37466836,-0.43777719,25.66670036,-57.16399765,40.01572418,0.79631805,0.43710452,0.31561756,0.27423149
Juliet,4,0,Antebrazo,1.9,-0.80003047,0.36941835,-0.42278385,24.98917389,-57.09247589,39.69305801,0.79884118,0.43865165,0.3107523,0.26994556
Juliet,4,0,Antebrazo,1.91,-0.78956562,0.38769123,-0.41984442,24.43100739,-57.97068024,39.80190659,0.79808474,0.43825841,0.31618643,0.26648942
Juliet,4,0,Antebrazo,1.92,-0.80865532,0.42356601,-0.41384691,24.14866066,-59.62721252,39.78354645,0.79725289,0.43780875,0.32173988,0.2630491
Juliet,4,0,Antebrazo,1.93,-0.83750224,0.43758479,-0.4228898,24.62407875,-59.74317551,37.51386642,0.79645574,0.4371832,0.3272405,0.25969774
Juliet,4,0,Mano,1.98,-0.85188055,0.68763858,-0.10815371,74.23522949,-86.80432129,-4.36657,0.7602092,0.46411037,0.25833991,0.37409106
Juliet,4,0,Antebrazo,1.94,-0.85500824,0.4300473,-0.4426631,25.18285751,-59.3420639,35.50081253,0.79570192,0.43640953,0.33265233,0.25641295
Juliet,4,0,Antebrazo,1.95,-0.85823339,0.4385463,-0.45590907,26.53417015,-56.21318436,36.24170303,0.79821336,0.4395346,0.32669279,0.25087178
Juliet,4,0,Antebrazo,1.96,-0.84325922,0.46418327,-0.47598299,29.37264824,-53.88511276,37.50541687,0.7977047,0.43881279,0.33168656,0.24717364
Juliet,4,0,Antebrazo,1.97,-0.83679342,0.47827536,-0.47037959,31.74604034,-56.591362,34.99209595,0.79727972,0.43774211,0.33682093,0.24347238
Juliet,4,0,Antebrazo,1.98,-0.83332926,0.48381862,-0.45709932,32.34263611,-60.58310318,33.89037323,0.79680276,0.43643653,0.34223172,0.23980419
Juliet,4,0,Antebrazo,1.99,-0.83476323,0.49113891,-0.44650128,32.1167717,-64.34169769,32.20878601,0.79625398,0.43490127,0.34788829,0.23625079
Juliet,4,0,Antebrazo,2.0,-0.84431207,0.48547962,-0.44050723,31.03718948,-68.27931213,29.69254684,0.79786617,0.43825632,0.34412485,0.23004153
Juliet,4,0,Antebrazo,2.01,-0.85946923,0.47726086,-0.44402179,30.0095253,-70.55255127,27.51325989,0.79723418,0.43626988,0.3501491,0.22689626
Juliet,4,0,Antebrazo,2.02,-0.8847084,0.46587035,-0.44404265,27.97205734,-70.29919434,24.9163208,0.79654646,0.43420362,0.35608813,0.22401407
Juliet,4,0,Antebrazo,2.03,-0.90713561,0.48767424,-0.438252,25.95380783,-67.20844269,22.38677025,0.79585707,0.43215775,0.36172193,0.22137873
Juliet,4,0,Mano,1.99,-0.86323881,0.67555118,-0.08853407,74.79463959,-92.51961517,-8.25004959,0.76298535,0.46092063,0.26521075,0.36751723
Juliet,4,0,Antebrazo,2.04,-0.90786421,0.5123601,-0.4339945,25.33221245,-63.72624207,18.55183601,0.79527265,0.43001604,0.3669863,0.21897191
Juliet,4,0,Mano,2.0,-0.88924283,0.65339994,-0.07423142,73.36225891,-94.68520355,-11.16139984,0.7676779,0.45690137,0.26687524,0.36150989
Juliet,4,0,Antebrazo,2.05,-0.89093393,0.51426542,-0.43249393,25.32372665,-60.82592392,15.2385397,0.79718632,0.43243644,0.36304095,0.21376175
Juliet,4,0,Mano,2.01,-0.9081443,0.65079534,-0.05589103,70.14115906,-93.46963501,-11.75902557,0.77015418,0.45343098,0.27385876,0.3553369
Juliet,4,0,Antebrazo,2.06,-0.88245571,0.49920544,-0.42941833,25.0374012,-59.80682373,12.56745625,0.79682553,0.43005478,0.36784726,0.21168502
Juliet,4,0,Antebrazo,2.07,-0.86804396,0.47646609,-0.41558006,23.83950996,-60.34796524,7.80271006,0.79650867,0.42741251,0.37258106,0.20994298
Juliet,6,0,Mano,-0.0001,-1.02194715,0.60811454,0.02887162,357.60177612,66.29928589,-432.0166626,0.73072636,-0.34045565,0.59022111,0.04204956
Juliet,6,0,Mano,0.0099,-0.70373744,0.49674496,0.08773745,368.69180298,77.41389465,-430.15261841,0.69709992,-0.36126781,0.61853141,0.03092293
Juliet,6,0,Mano,0.0199,-0.54757553,0.36690274,0.23434786,356.34851074,88.75022888,-430.75985718,0.66195446,-0.38172233,0.64472187,0.0209316
Juliet,6,0,Antebrazo,0.0,2.06829643,-1.60531449,0.75408578,6.23854065,304.34716797,-187.0914917,0.33398995,-0.62207353,0.69339824,0.14378542
Juliet,6,0,Mano,0.0299,-0.3844139,0.30146909,0.53557849,344.09173584,101.56043243,-425.355896,0.63886112,-0.24752307,0.72841036,-0.00270013
Juliet,6,0,Mano,0.0399,-0.08343691,0.13682398,0.84123772,333.52746582,112.28953552,-424.15429688,0.60454184,-0.26845926,0.74975115,-0.01822435
Juliet,6,0,Mano,0.0499,0.18099001,-0.03701597,1.04120755,329.58447266,124.70063782,-427.11151123,0.56872118,-0.28976357,0.76908594,-0.03317052
Juliet,6,0,Antebrazo,0.01,2.26732349,-1.42150307,0.40929747,-30.42555618,351.35443115,-158.72447205,0.24222642,-0.65266305,0.7014215,0.15285678
Juliet,6,0,Mano,0.0599,0.36191681,-0.44185925,1.32101047,329.64770508,134.73260498,-429.42337036,0.53142148,-0.31123778,0.78640139,-0.04790732
Juliet,6,0,Mano,0.0699,0.7793048,-0.54958713,1.50355744,323.48495483,127.64755249,-431.6076355,0.49285981,-0.33140388,0.80213511,-0.06196875
Juliet,6,0,Antebrazo,0.02,2.60303307,-1.4080888,0.47059944,-44.90665436,434.72918701,-116.61088562,0.22592977,-0.68095309,0.68191653,0.14229749
Juliet,6,0,Mano,0.0799,1.33358562,-0.58201844,1.73491275,345.01263428,131.05105591,-454.25820923,0.36451346,-0.33238459,0.86186498,-0.11764024
Juliet,6,0,Mano,0.0899,1.7795186,-0.61440629,2.03942895,362.62002563,145.71321106,-478.39428711,0.31825238,-0.35169685,0.8698234,-0.13576476
Juliet,6,0,Mano,0.0999,2.59537506,-0.43474528,1.98445308,367.50418091,174.0390625,-494.10513306,0.26993287,-0.37247026,0.87447929,-0.15390971
Juliet,6,0,Antebrazo,0.03,2.95501041,-2.01953292,0.80267268,-52.4741745,497.92224121,-54.61340332,0.21264541,-0.7113288,0.6579048,0.12631139
Juliet,6,0,Mano,0.1099,3.1945107,-1.32918227,2.00368643,296.67572021,200.96333313,-496.44992065,0.22336139,-0.39536202,0.87524509,-0.16656737
Juliet,6,0,Mano,0.1199,3.98566556,-1.69416118,2.29706526,205.896698,217.45556641,-490.80285645,0.1801371,-0.41999501,0.87259388,-0.17243817
Juliet,6,0,Antebrazo,0.04,2.57459307,-2.5861423,0.92446524,-73.07228851,481.62017822,2.27261734,0.20425291,-0.73933131,0.63226384,0.10914397
Juliet,6,0,Mano,0.1299,3.89502072,-1.56555772,2.71346354,117.02075958,229.2276001,-441.92251587,0.06445014,-0.38972545,0.90289837,-0.16951399
Juliet,6,0,Mano,0.1399,3.4810195,-1.5964669,3.33957291,39.37091827,251.40359497,-374.16485596,0.03616463,-0.41525286,0.89269853,-0.17130846
Juliet,6,0,Mano,0.1499,2.9699564,-1.4454931,3.33242607,-43.98711014,290.19839478,-284.47763062,0.01836431,-0.44328249,0.87967342,-0.17128384
Juliet,6,0,Mano,0.1599,2.83521175,-1.76705837,3.27637291,-111.91375732,261.85028076,-153.94171143,0.01313792,-0.46802294,0.86721283,-0.16948146
Juliet,6,0,Antebrazo,0.05,1.93996811,-2.71828818,0.99136937,-110.70037079,416.92123413,29.51412201,0.20066532,-0.76318479,0.60680544,0.09523534
Juliet,6,0,Mano,0.1699,1.65335262,-2.14769936,3.00337219,-215.14273071,194.04576111,-13.99982071,0.02251582,-0.48815382,0.85717219,-0.16264921
Juliet,6,0,Antebrazo,0.06,1.28821874,-2.70274019,1.01921844,-152.9414978,336.39346313,55.71849823,0.19693938,-0.82143438,0.53451037,0.02755451
Juliet,6,0,Mano,0.1799,0.92796212,-2.02193046,3.03076291,-332.1986084,213.80215454,111.56784821,0.01195621,-0.51371872,0.8347652,-0.19778065
Juliet,6,0,Antebrazo,0.07,0.49737298,-2.80243754,0.66078115,-194.11346436,248.5222168,63.05140686,0.20440654,-0.83441502,0.51133817,0.02242716
Juliet,6,0,Mano,0.1899,0.74791354,-1.64176571,2.38059545,-445.60247803,283.39953613,209.21250916,0.05006161,-0.53960681,0.81901407,-0.18850555
Juliet,6,0,Antebrazo,0.08,-0.43492898,-2.82287216,0.4895952,-209.14677429,149.37886047,77.79232788,0.21621171,-0.84255701,0.49285513,0.02107728
Juliet,6,0,Antebrazo,0.09,-0.68278879,-2.77381325,0.5450229,-217.54968262,119.75062561,112.89373779,0.2312438,-0.84855443,0.47552088,0.01901837
Juliet,6,0,Mano,0.1999,0.13126539,-1.46766937,1.6375221,-516.87969971,365.06774902,285.06546021,0.09724541,-0.56897753,0.79644173,-0.18024606
Juliet,6,0,Antebrazo,0.1,-0.83166903,-2.3797648,0.02172715,-224.86968994,103.16307068,179.24328613,0.25077149,-0.85239917,0.45863354,0.01359233
Juliet,6,0,Antebrazo,0.11,-1.52077079,-1.81145203,-0.52968603,-227.43969727,82.11373901,252.55909729,0.36197227,-0.90989995,0.13026778,-0.15520501
Juliet,6,0,Antebrazo,0.12,-2.46876264,-1.22721052,-1.34466183,-251.35084534,94.69133759,292.01867676,0.38356417,-0.90035075,0.11176792,-0.17249621
Juliet,6,0,Mano,0.2099,-0.02728692,-1.2420913,0.84201443,-539.8012085,451.8782959,400.63858032,0.15342298,-0.59876525,0.76571375,-0.17783153
Juliet,6,0,Mano,0.2199,-0.08563209,-0.81613302,0.89471322,-629.30963135,466.53503418,483.34384155,0.21915072,-0.62556922,0.72848678,-0.17304081
Juliet,6,0,Antebrazo,0.13,-2.51943803,-0.68420231,-1.98238957,-325.9317627,119.491745,312.59249878,0.40952811,-0.88806564,0.0882391,-0.1893152
Juliet,6,0,Mano,0.2299,-0.01545093,0.96323359,0.7971248,-778.40527344,397.1857605,535.27301025,0.23454964,-0.83692932,0.38487917,-0.3104898
Juliet,6,0,Mano,0.2399,1.83747959,2.13917804,2.45329499,-1080.76464844,307.12585449,636.95324707,0.33675236,-0.81875795,0.34150752,-0.315604
Juliet,6,0,Antebrazo,0.14,-2.04659057,0.77462959,-2.41861439,-450.24536133,54.83334351,337.52087402,0.44587347,-0.86917472,0.06486148,-0.20377734
Juliet,6,0,Mano,0.2499,4.50198507,4.94287443,7.17908716,-1672.20751953,371.0015564,827.73522949,0.48230946,-0.77323169,0.27772707,-0.30390462
Juliet,6,0,Antebrazo,0.15,-1.47033262,3.6454432,-2.21447229,-579.20977783,-120.05139923,392.16421509,0.49604958,-0.83908063,0.05008715,-0.21764651
Juliet,6,0,Antebrazo,0.16,-1.88030624,7.45281792,0.2155222,-700.41790771,-267.95169067,417.17208862,0.48187092,-0.43542209,0.7168386,0.25367388
Juliet,6,0,Antebrazo,0.17,0.90840477,7.92635918,2.45183158,-227.33543396,-315.34268188,571.26031494,0.53129756,-0.40830556,0.6959604,0.25816423
Juliet,6,0,Antebrazo,0.18,4.85833836,4.78111982,3.11410284,228.38833618,-365.47058105,358.22756958,0.55850577,-0.37581295,0.70135021,0.23440103
Juliet,6,0,Antebrazo,0.19,-2.65116215,0.48434418,4.69617271,167.46691895,-492.89105225,-240.8500824,0.54435724,-0.33807707,0.73103738,0.23444287
Juliet,6,0,Antebrazo,0.2,-3.43206358,3.79818988,4.50231171,25.26577187,152.36294556,-524.65313721,0.5043726,-0.35534984,0.74845833,0.24319755
Juliet,6,0,Mano,0.2599,7.75087643,7.88723135,6.09041691,-2108.32373047,505.12036133,803.85040283,0.64081657,-0.69647437,0.19031963,-0.26087549
Juliet,6,0,Mano,0.2699,5.05097103,8.03898335,-3.57745862,-1915.24560547,-316.63372803,740.42260742,0.76751894,-0.57298672,0.15927169,-0.23923549
Juliet,6,0,Antebrazo,0.21,4.22752619,2.30935669,2.72857547,6.31229401,347.84399414,-516.96582031,0.48597053,-0.82326984,0.10576756,-0.27362865
Juliet,6,0,Antebrazo,0.22,7.11003447,-0.7507484,1.50386965,-7.25622225,141.5176239,-394.12097168,0.47578853,-0.83943188,0.09925896,-0.24316029
Juliet,6,0,Antebrazo,0.23,2.88512397,-1.13840961,-1.5500859,24.90385246,-353.3253479,-388.46609497,0.47512859,-0.8433975,0.13320777,-0.21257791
Juliet,6,0,Antebrazo,0.24,0.52022845,0.69384861,-0.58976948,65.74134827,-606.03375244,-391.99487305,0.47657853,-0.83937436,0.18810448,-0.18149519
Juliet,6,0,Antebrazo,0.25,0.50518399,0.55683374,1.62747562,5.70731783,-571.05841064,-326.1463623,0.48114973,-0.83018839,0.23661798,-0.15262406
Juliet,6,0,Mano,0.2799,-6.87994957,4.83291626,1.67633247,-1256.40283203,-351.69726562,642.30401611,0.84429002,-0.43560371,0.24924609,-0.18788356
Juliet,6,0,Mano,0.2899,-7.20874596,2.0395534,-3.61099124,-612.26544189,334.3067627,98.49420929,0.87007898,-0.41571581,0.22301754,-0.14285053
Juliet,6,0,Mano,0.2999,-4.5851059,1.56476462,-1.88781416,479.01907349,396.07479858,-756.93383789,0.83233637,-0.47738799,0.25776309,-0.11346836
Juliet,6,0,Mano,0.3099,3.42948484,1.67961681,3.33502507,899.57702637,128.44532776,-1132.24353027,0.76067656,-0.54873121,0.33244064,-0.09873517
Juliet,6,0,Mano,0.3199,7.940804,-0.97982055,3.31050992,717.25390625,-150.39849854,-1086.33947754,0.69046485,-0.58840722,0.41214949,-0.08466447
Juliet,6,0,Mano,0.3299,6.2670188,-0.7781598,4.03435469,1.0063169,-281.67895508,-755.62518311,0.52091295,-0.4616521,0.69048423,0.19687238
Juliet,6,0,Antebrazo,0.26,0.81829685,-0.32473233,1.95056152,-65.80124664,-400.94387817,-190.20884705,0.32052976,-0.62812454,0.69925249,0.11732991
Juliet,6,0,Mano,0.3399,2.86388087,-0.14468743,2.91680264,-523.07867432,-217.60491943,-454.00778198,0.50953895,-0.43649411,0.69682729,0.25352475
Juliet,6,0,Mano,0.3499,1.48312545,-0.8739574,-0.07612028,-541.77191162,-86.14363861,-341.64181519,0.5007261,-0.42052945,0.69166905,0.30663076
Juliet,6,0,Mano,0.3599,1.7724607,-0.26384172,-1.20416319,-323.18276978,42.47808075,-270.16040039,0.48743054,-0.41658252,0.68763363,0.34063238
Juliet,6,0,Mano,0.3699,1.50226378,-0.0968256,-0.78662056,-51.96484375,62.25534821,-205.84194946,0.47254565,-0.41727751,0.69176686,0.3521913
Juliet,6,0,Mano,0.3799,1.02023709,-0.03059402,0.03200503,74.52771759,82.81423187,-183.64813232,0.44590658,-0.5800485,0.63154644,0.25663275
Juliet,6,0,Mano,0.3899,0.83907491,0.40055686,0.30527407,94.59279633,119.13061523,-212.01228333,0.42546919,-0.58664078,0.63774121,0.26098821
Juliet,6,0,Mano,0.3999,1.07783318,0.85571092,0.08339024,66.61827087,127.16838074,-257.00521851,0.40265557,-0.59276897,0.6433807,0.26935992
Juliet,6,0,Mano,0.4099,1.25965631,1.22404528,-0.3937453,51.66493225,84.70475769,-256.20837402,0.38166073,-0.59553504,0.64960563,0.27872148
Juliet,6,0,Antebrazo,0.27,0.14770421,-0.39742169,1.53479683,-94.43811798,-191.55024719,-104.05802917,0.31958407,-0.61886466,0.70472729,0.13502651
Juliet,6,0,Antebrazo,0.28,-0.12933104,0.37906471,0.91227984,-112.6708374,-21.5405159,-95.00658417,0.31680039,-0.62065428,0.70194942,0.14728519
Juliet,6,0,Antebrazo,0.29,0.68071467,0.88175058,0.17080572,-124.25057983,92.80773163,-97.46155548,0.31202269,-0.62997878,0.69380885,0.15619862
Juliet,6,0,Antebrazo,0.3,1.52035332,1.02299201,-0.3329342,-116.96414185,99.71911621,-88.13580322,0.30748779,-0.63936251,0.68541253,0.16394064
Juliet,6,0,Antebrazo,0.31,1.70756042,0.72842073,-0.56116915,-104.24188995,3.46013737,-88.66426086,0.23177695,-0.65847355,0.66925544,0.2545374
Juliet,6,0,Antebrazo,0.32,1.14633024,0.66922247,-0.71618325,-84.35535431,-120.40698242,-108.37941742,0.22970098,-0.65282571,0.66973096,0.26928896
Juliet,6,0,Antebrazo,0.33,0.44488883,0.70952821,-0.72765112,-59.92173004,-194.44523621,-137.46292114,0.22681883,-0.64177436,0.67407119,0.28689215
Juliet,6,0,Antebrazo,0.34,0.00289748,0.66726017,-0.62892556,-38.86680222,-182.18481445,-142.25836182,0.22253567,-0.63073611,0.67891926,0.30285072
Juliet,6,0,Mano,0.4199,1.02935421,1.21439838,-0.5181855,46.14165878,24.08733177,-225.84046936,0.36478513,-0.59422344,0.65679795,0.28713548
Juliet,6,0,Antebrazo,0.35,-0.13433978,0.70058405,-0.59756148,-24.03578758,-124.69580841,-128.79109192,0.21710564,-0.62285274,0.68247038,0.31488714
Juliet,6,0,Antebrazo,0.36,0.09105594,0.81332636,-0.5619328,-6.80006599,-80.56584167,-127.57305908,0.2015146,-0.654082,0.61186278,0.39647532
Juliet,6,0,Mano,0.4299,0.67811561,1.06884241,-0.34125817,20.57501411,-5.88465023,-198.25106812,0.27961737,-0.53181773,0.66408378,0.44494593
Juliet,6,0,Antebrazo,0.37,0.33482483,0.76543951,-0.57559115,2.42245173,-75.27374268,-132.90979004,0.19469333,-0.64763826,0.61508197,0.40538067
Juliet,6,0,Antebrazo,0.38,0.35010803,0.62528396,-0.61844879,7.65038776,-80.73692322,-124.67649841,0.18854511,-0.64074928,0.61859751,0.41379738
Juliet,6,0,Mano,0.4399,0.4706293,1.07267618,-0.17356908,-12.14361572,-16.87138176,-188.53755188,0.26807913,-0.52542061,0.66758525,0.45430908
Juliet,6,0,Antebrazo,0.39,0.21575236,0.48965302,-0.64553678,8.93130398,-89.16618347,-116.18325806,0.18329339,-0.63332802,0.62223369,0.422048
Juliet,6,0,Mano,0.4499,0.40204147,1.07705522,-0.27480483,-40.89372635,-24.20815086,-188.36653137,0.25743058,-0.51859105,0.66944629,0.46544018
Juliet,6,0,Antebrazo,0.4,0.0705402,0.33908182,-0.73672909,6.53006792,-90.09432983,-113.9139328,0.17826183,-0.62583423,0.62562007,0.43029511
Juliet,6,0,Mano,0.4599,0.3221738,1.04635,-0.40043497,-40.83139038,-34.17243958,-193.29093933,0.24684337,-0.51077974,0.67144305,0.47679836
