student_id,sample_number,frame_number,timestamp_ms,joint_id,x_px,y_px,z_m
DianaItzel,01,26,1209,29,562,307,10.585000038146973
DianaItzel,01,26,1209,30,554,306,10.474000930786133
DianaItzel,01,26,1209,31,564,310,10.642000198364258
DianaItzel,01,26,1209,32,551,310,10.474000930786133
DianaItzel,01,27,1244,0,553,208,9.855000495910645
DianaItzel,01,27,1244,11,565,223,10.530000686645508
DianaItzel,01,27,1244,12,543,224,10.312000274658203
DianaItzel,01,27,1244,13,569,240,10.530000686645508
DianaItzel,01,27,1244,14,539,241,10.053000450134277
DianaItzel,01,27,1244,15,571,254,10.932000160217285
DianaItzel,01,27,1244,16,540,256,10.366000175476074
DianaItzel,01,27,1244,23,562,257,10.474000930786133
DianaItzel,01,27,1244,24,549,258,9.665000915527344
DianaItzel,01,27,1244,25,563,281,10.366000175476074
DianaItzel,01,27,1244,26,551,281,10.366000175476074
DianaItzel,01,27,1244,27,563,304,10.530000686645508
DianaItzel,01,27,1244,28,553,303,10.474000930786133
DianaItzel,01,27,1244,29,562,306,10.585000038146973
DianaItzel,01,27,1244,30,554,306,10.585000038146973
DianaItzel,01,27,1244,31,564,310,10.585000038146973
DianaItzel,01,27,1244,32,551,310,10.585000038146973
DianaItzel,01,28,1271,0,553,208,9.855000495910645
DianaItzel,01,28,1271,11,565,223,10.366000175476074
DianaItzel,01,28,1271,12,543,224,9.572000503540039
DianaItzel,01,28,1271,13,569,240,10.366000175476074
DianaItzel,01,28,1271,14,539,241,10.053000450134277
DianaItzel,01,28,1271,15,571,254,10.873000144958496
DianaItzel,01,28,1271,16,540,256,10.474000930786133
DianaItzel,01,28,1271,23,562,257,10.474000930786133
DianaItzel,01,28,1271,24,549,257,9.712000846862793
DianaItzel,01,28,1271,25,563,281,10.104000091552734
DianaItzel,01,28,1271,26,551,281,10.366000175476074
DianaItzel,01,28,1271,27,563,304,10.585000038146973
DianaItzel,01,28,1271,28,553,303,10.530000686645508
DianaItzel,01,28,1271,29,561,306,10.585000038146973
DianaItzel,01,28,1271,30,554,305,10.585000038146973
DianaItzel,01,28,1271,31,564,310,10.585000038146973
DianaItzel,01,28,1271,32,551,310,10.420000076293945
DianaItzel,01,29,1306,0,553,208,9.904000282287598
DianaItzel,01,29,1306,11,565,223,10.155000686645508
DianaItzel,01,29,1306,12,543,224,10.155000686645508
DianaItzel,01,29,1306,13,569,240,0.0
DianaItzel,01,29,1306,14,539,241,10.053000450134277
DianaItzel,01,29,1306,15,570,254,10.992000579833984
DianaItzel,01,29,1306,16,540,256,10.420000076293945
DianaItzel,01,29,1306,23,562,257,10.312000274658203
DianaItzel,01,29,1306,24,549,257,9.618000030517578
DianaItzel,01,29,1306,25,563,281,10.207000732421875
DianaItzel,01,29,1306,26,552,281,10.366000175476074
DianaItzel,01,29,1306,27,563,304,10.474000930786133
DianaItzel,01,29,1306,28,553,304,10.642000198364258
DianaItzel,01,29,1306,29,561,306,10.474000930786133
DianaItzel,01,29,1306,30,554,306,10.585000038146973
DianaItzel,01,29,1306,31,564,309,10.585000038146973
DianaItzel,01,29,1306,32,551,312,10.312000274658203
DianaItzel,01,30,1337,0,553,208,9.904000282287598
DianaItzel,01,30,1337,11,565,223,11.177000999450684
DianaItzel,01,30,1337,12,543,224,10.207000732421875
DianaItzel,01,30,1337,13,569,239,10.366000175476074
DianaItzel,01,30,1337,14,539,241,9.855000495910645
DianaItzel,01,30,1337,15,570,254,10.814000129699707
DianaItzel,01,30,1337,16,540,256,10.366000175476074
DianaItzel,01,30,1337,23,562,257,10.155000686645508
DianaItzel,01,30,1337,24,549,257,9.712000846862793
DianaItzel,01,30,1337,25,563,281,10.155000686645508
DianaItzel,01,30,1337,26,552,281,10.260000228881836
DianaItzel,01,30,1337,27,563,304,10.474000930786133
DianaItzel,01,30,1337,28,553,304,10.585000038146973
DianaItzel,01,30,1337,29,561,307,10.585000038146973
DianaItzel,01,30,1337,30,555,307,10.530000686645508
DianaItzel,01,30,1337,31,564,312,10.585000038146973
DianaItzel,01,30,1337,32,551,310,10.474000930786133
DianaItzel,01,31,1372,0,553,208,9.904000282287598
DianaItzel,01,31,1372,11,565,223,10.69800090789795
DianaItzel,01,31,1372,12,543,224,10.260000228881836
DianaItzel,01,31,1372,13,569,239,10.530000686645508
DianaItzel,01,31,1372,14,539,240,10.104000091552734
DianaItzel,01,31,1372,15,570,254,10.69800090789795
DianaItzel,01,31,1372,16,539,256,10.366000175476074
DianaItzel,01,31,1372,23,562,256,10.530000686645508
DianaItzel,01,31,1372,24,549,257,9.807000160217285
DianaItzel,01,31,1372,25,563,280,10.104000091552734
DianaItzel,01,31,1372,26,551,281,10.155000686645508
DianaItzel,01,31,1372,27,563,304,10.474000930786133
DianaItzel,01,31,1372,28,553,304,10.642000198364258
DianaItzel,01,31,1372,29,562,307,10.530000686645508
DianaItzel,01,31,1372,30,555,307,10.530000686645508
DianaItzel,01,31,1372,31,564,309,10.530000686645508
DianaItzel,01,31,1372,32,551,309,10.530000686645508
DianaItzel,01,32,1410,0,553,208,10.003000259399414
DianaItzel,01,32,1410,11,565,223,10.474000930786133
DianaItzel,01,32,1410,12,543,224,9.759000778198242
DianaItzel,01,32,1410,13,569,240,10.420000076293945
DianaItzel,01,32,1410,14,539,240,10.104000091552734
DianaItzel,01,32,1410,15,570,255,11.053000450134277
DianaItzel,01,32,1410,16,539,256,10.585000038146973
DianaItzel,01,32,1410,23,562,256,10.420000076293945
DianaItzel,01,32,1410,24,548,257,9.807000160217285
DianaItzel,01,32,1410,25,562,280,10.053000450134277
DianaItzel,01,32,1410,26,551,281,10.260000228881836
DianaItzel,01,32,1410,27,563,303,10.366000175476074
DianaItzel,01,32,1410,28,553,304,10.420000076293945
DianaItzel,01,32,1410,29,562,306,10.420000076293945
DianaItzel,01,32,1410,30,555,307,10.312000274658203
DianaItzel,01,32,1410,31,564,308,10.474000930786133
DianaItzel,01,32,1410,32,551,309,10.420000076293945
DianaItzel,01,33,1439,0,553,208,9.759000778198242
DianaItzel,01,33,1439,11,565,223,10.420000076293945
DianaItzel,01,33,1439,12,542,224,10.530000686645508
